packet_id,identity_id,identity_kind,family_candidate,source_artifact_path,source_artifact_sha256,identity_digest,identity_status,owner_resolution_status,protected_platform_asset,security_sensitive,packet_status,legacy_execution_allowed,source_mutation_allowed,required_case_types,required_case_count,static_profile_digest,blocking_reason_codes,observed_behavior_captured,intended_correction_registered,packet_digest
CHARPACKET_586C2A1D5E2175E412D562F83D3E38FB,ADP_MQL5_OTHER_DAL_DISTRIBUTIONEXECUTIONADAPTER_0F0F122E_V1,ADAPTER,MQL5_OTHER,mql5/Include/Research/DAL_DistributionExecutionAdapter.mqh,sha256:e9d868d5970ebb3d47d14f31e965e0837d7f62b99287bdf0a8a4849cce784982,sha256:e5ff25b928102d32479d856db308a72f04f8a2d6c2e16b5b322af4088ee9d64b,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['CLOSED_BAR_CONFIRMATION', 'CURRENT_BAR_INTRABAR', 'DST_TRANSITION', 'DUPLICATE_TICK', 'HISTORY_EXPANSION', 'MISSING_BAR', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART', 'SESSION_BOUNDARY', 'TIMEFRAME_CHANGE']",12,sha256:9763629cb577983014d525848c4dae59bc53241b858b12ae946cf719f18fb6e3,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:d7f9605b5636a4fcef1653fbb449968e830c4e23bff3122446608dd82142670d
CHARPACKET_433F4EFB6BEDF97A9C0BACA1C3A9DE28,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433AGGREGATIONPLAN_AE4DBE4B_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433AggregationPlan.mqh,sha256:8acb67e272aff9dd04427de6427fb6b7210ff615ea72cf07282d032f17f16380,sha256:f59211b4390935638089cd4f8e80bc5cb7c60922496137bac5a034eea5e977e1,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:9cea02e6e779d1df7394c069b5a96361b3aab74e98dc166f01840455918e450f,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:fca9fa70d344b66420ffc377b4446eeeea938bd3455d45fb98050964ba436edc
CHARPACKET_6309E75D012641573815EBAFEB345A5C,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433AGGREGATIONRECEIPT_C4E6337F_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433AggregationReceipt.mqh,sha256:031094ae45772c42aba2388eda39ccd6193b594e85ea4955ff47b62ce37f749d,sha256:9c494524583bf710e816e7b11d6326ba5f1e3e57ea76b46e7b0e1bbd55e8bc1e,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:14f48ffaa22c1c0e00b94902ef359fed3605133c3f254773283113e37625cb20,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:3bb92636b3d3a0e44993c95701dce31faeac8c47e1e9828741650617fdfb037c
CHARPACKET_01C09C8E266767D08063BB6203C2CFD7,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433AUTHORITYBOUNDARY_D1EAD7C8_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433AuthorityBoundary.mqh,sha256:1395575cf83d191770f2a27ea8735ac10f7129fae5546ddeeab655edd37027c0,sha256:220ff902fa611ff579ffd92cb853eae1a9d12e4722290c06cc7b2021ba5d32b5,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:2c222ecffbbee2c7188c1bd2efbdf5e92a2a54f7796b5c513c1c5a96d47720b7,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:6e2208a14b9add1e4bf58a842716d8f64df7d258a31c4ab686e13a1afe9e1bc3
CHARPACKET_11D8C04995F9FC6834E76946D63554F8,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433CELLREGISTRY_8FB76250_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433CellRegistry.mqh,sha256:960e76e37c475c9f087e7b427e29f96022892f0cb6917ff267e656bda035937d,sha256:ea54c40094fa8481e6e58627f9ade7cb0b4e71c79f73acdcabcc0e283cbafb35,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:ea45f4fddc83eb4931c466afc76d9ec25b3fbac55590dae86016b70ef9f90bbb,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:235ac9b79496704a5f4457a11d3e0ad0fd99a941e5ad3cd260798fe9aaa872ae
CHARPACKET_C7B2D06872EE1C622A55B3302D02EDAC,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433CERTIFICATE_686DDF1F_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433Certificate.mqh,sha256:f9c8651a4b86900a4846680ce4342b7f70d56e4cac868878ae5e82f2e5c211ea,sha256:4fecab91d2d131fb5b264c19d590baeedce5e8c5b5bdb992815ba5ee4d011a66,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:f0c8d4559f59932348620debf961d1285574f0ea2661327966b7756289edbae1,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:422d59c84082cfbaebaee3170b99528be12cb996e0a2efe1e46547e4a10e444b
CHARPACKET_3A655797D51FB500154F42CBCA3C46ED,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433DROPOUTLEDGER_27B96DC6_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433DropoutLedger.mqh,sha256:37d6f6f206776ea010760d1513631b5df48f365426c50ab5813bbbd9994a76f7,sha256:7638774979055eb5b9f942779d7d51073fe0d5af3f9be2df12bfe98a28fdc0b9,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:fc180d7641bc8b425f510a41b8c29344fcb8724ba4cd14984d904efd537187c3,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:cec7b6f5b4249fa1e1d73a7080cad252d7c9babd9268583b24f5c2bff0b56561
CHARPACKET_985359298029C3BFAAEDCC76D9EAE646,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433EXPOSURELEDGER_8392D5B1_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433ExposureLedger.mqh,sha256:3f70c609c0c16e35d20337d5c063da2ae4202d9c1dc1a88d7efd380e3ac744c5,sha256:8ac64888132b5b6086636fd7ceb9c555a8537a779590cf2ecc8c8bc6da609fe4,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:6b9aaeb3ba77f9752f8d8fee498fa4d5c486f5d256d7a5eb1671a0b172de2f0d,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:018bcc0d22d5f9311d162b352dc81e250f652a611cc305cc1b5b2ae358a674da
CHARPACKET_25AC998BE04A1D1C54C81852E30655BF,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433HANDOFF_9C0F38BB_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433Handoff.mqh,sha256:5c6e911ade463a21a102c2909abbc721db23f23d3e6f06c36bedd26ab632475a,sha256:68ce396ce94fe1f1473b35780c4ccf4c74808c033a39ae9bcb7bee339e846b58,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:439d2efcf42ee726e601b50c4f67cf730b94926987a59ab3a7839426ea65182f,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:48a099cda28c3df1c214cad019886ac552df7351f4dd7376848d51927927da55
CHARPACKET_585865E9FB7EF050381DBF975A3B3681,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433PRIVACYBUDGET_907DB045_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433PrivacyBudget.mqh,sha256:25344a9ddd6f88e5fcb4e20e20d86bfd6bf3f30dd988294628a92fd363f45b2f,sha256:4a1e1097dbbb9e2695d312f21e2d55ce3901c4915fef70066dd1f8b0a1271180,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:e58b82d422b2f74ed07e1d0afbb82d0c9288d6c14b8b2158892ba7ba91e455f0,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:997a71e93b14ea8aa3996a56c7192c7499dbb35d5b81e7a641ad4a085c5f4fc5
CHARPACKET_58787A4393764D4BA44E54F198B085D6,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433PROTOCOLREGISTRY_443E9481_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433ProtocolRegistry.mqh,sha256:b669319e3b266cbf539152230ee15ee75432cd52b869ef50199e35a4ca2e31e9,sha256:bd59db90056c9422141f7fc2fe34018303cf88e5319d4a0688295622cafd0c3e,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:04f5117cd01e786024fc06855694b05343cb4bfc060372080710aba1a569cd81,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:757b6bf3ec9516b4fd4fbd5c89b63cadc1faed89f60957996b248625bc1c0f91
CHARPACKET_82AAA7F8597C11EEFC8006D3362577D8,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433PROVENANCE_33818181_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433Provenance.mqh,sha256:5029c53f64bf68051bbd8cf7adf37160c4f87a7b3212a06ff567b99062cdd617,sha256:e32ba7e8f5b7c7e61bd08b62847828744d87ce68c0fb127bb2ed889cac9e564f,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:2c35b848f6ba4db57784bd6235403739bc430186032caa2748dae6398e1206e4,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:58998f9063d13f4c8e7dcabc36f7daa7560b9a1f93f70a59c92157e2c6d01dbd
CHARPACKET_FB4C0C454F87DD06B6F6303BB8F03C26,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433RESIDENCYPOLICY_54FB7303_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433ResidencyPolicy.mqh,sha256:7dac0a0177851985c40e104e62ca47cfc093ee7a76c92ff880f670263fbcbc00,sha256:5febd3341c2b88ae99d446e9f7c47425e1d9d613621bac1c688557757f7cbb85,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:585fbf68ed3718690bf928959d4af1309529af9d22975614483b3e187bd0229c,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:68e95ebb27beca9d1cda3ffe54177c6e9a40462bc4051b6bcd5a8d49aba54709
CHARPACKET_85C2F584BAA964E6B7810D7EE91C1F76,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433SCREENINGREPORT_E3C88DD9_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433ScreeningReport.mqh,sha256:b0f2fd625f9b0433f072995bdf13929b54567a641c1fbdcc5a1feb4082ccbf07,sha256:6d41a1fead0c81825220ac0329da07fd72c6d51e5b2b431944a2c827d56155c1,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:bb58951d6f0d11b9c74233ddedfab2df74eb29731fc6a35b3504cb8aa0b6eb6d,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:97f6081cc484dc0d3648f19eb7958060b6e95b8aef12309b4e617eecd925a804
CHARPACKET_1716CFBF5371CE98CAF1169584D97A79,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433STATICCHECKS_1BAE9FC5_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433StaticChecks.mqh,sha256:385a913a2ee67e6a2b8a0a77e7744c73cc03787be01f6bb3ba4a4f1388a87d74,sha256:7801774b089896f8879b1911c598989744dacffed7c7773f62290e0c082709f4,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:10aa514832268b3fc1ae500fd9a71898e1f4eca750a168c8ca1675cea4104fa8,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:46b401524f12ce5565bf1df3240a1cf829b402e246e79b8fef17fa614cb5ea11
CHARPACKET_A3C3EC25EF0C5F279DF3324D5A49FFEC,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433STUDYSPEC_B322599A_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433StudySpec.mqh,sha256:491f92e2a70f382fc83b04b57a2ea08df3b9a7088e5fe2914af2edb1c5b101a8,sha256:18799d6a1e23d463460f676d00d9ac9b7deae57557dec7d0466a86ceb9125f41,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:1c7d3758bfaddfe46ee2fb947ed3a8891140f1d61645f948299a88eea9ab544c,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:579078d17d2a7a250c971ee8c87768955d5667c4b2a4e4daf420fb748149c083
CHARPACKET_2BFBDA7D96ABA0D4795F6802485E4340,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433TYPES_6BE5B43F_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433Types.mqh,sha256:51528463832e055b826a7bc5118df75ac14199cc8a0d7b9e5aed377a56f948e7,sha256:3fc13b0ef8663cff3f913d3ad8b77f0adf10ab0b04b8ca74e9c1c44d65c69b09,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:5f07b4ae633db3386514d6317db26629577c00fd2fdb5c464f4af62fdc87d47e,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:4f899e1fdb067b8c06a3074d2ce79f45b7e37725c380e60e83bd15ab9c4e3751
CHARPACKET_738A6458AF1D1D1CD52D36A800CB1829,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433UPDATEENVELOPE_9A430DAF_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433UpdateEnvelope.mqh,sha256:ed7e6bb41e9c1d67816df5e1eb19bc6a0db0c2dd4f6c1e42ff14f0112a12808a,sha256:7e9874b13f8ecb40525c2378a8f162dabc9054efc9c786ea6e031e675546080e,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:3e44cc0f54604bbc3273abf460fbf2a7ec41a81f664f1ae3bf3d976c149148c8,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:b08fe9395275d9fc62acad99f48966088ff8ef6eff16bd1ebf0705a7f00a2e24
CHARPACKET_F636283E2CEB9D522172542EA9EA6278,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV433VERSION_B701FFD1_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_33/SAEDV433Version.mqh,sha256:574b84caf3325c77e94ba9c698750110f18b451ac8be926c1571e6e7584319fe,sha256:d5cfdcf833ce1cd22e4b82876dd4546d907c2a2c0ffff6614f73a0878eae0595,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:f1ffdcccb94c07bf94b8184aa0bcc2cd7d3b9a71e9b731b9f9a11f681be07b61,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:a8f0903325fde0fe791ad7e4918d43975c1356d07c6c7057be27635a98064380
CHARPACKET_E6A36F536EB75214BCA4DF5A85AB7BF0,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV434ACCOUNTING_60A16C81_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_34/SAEDV434Accounting.mqh,sha256:637f6508e9e39d4d6b4f69d696b9c5c2e91b34c41d4c06a63792ca33754c7f37,sha256:4e2c494bf720f80418c1a1d8eb402bf9a0fe21d93f54521e12de19bec96fdc41,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:989701d770a2ec11a080bdc20b9ee0d63df1e3f83ab09311d035c341741bfdc9,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:61a6f263a8ebe0c11b5eabe6a23295b00cc9852f6630df16554d0cc4329d55ac
CHARPACKET_1F6690DE50C42338AC46C1584AAF3248,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV434ARTIFACT_A477264C_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_34/SAEDV434Artifact.mqh,sha256:9b0d413a553367ad7d73495333b53a760faa9f8d63dfbf8c63f690750dcd4c87,sha256:4de34811e3b3c06f8eebc5c927d4835a39ab94f6094fdc71f57283496cc6b158,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:28029bbf20c69d1a8da1ae3be84ba00d7317240b2487826e87d649efc188d0d1,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:041ed9d18ed3f444167736acd04c81da90d0ec6b564e97dd23e58119d2a58967
CHARPACKET_47388730636CAFEE69E1ABBAB5D68DA7,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV434ATTESTATION_F49AF733_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_34/SAEDV434Attestation.mqh,sha256:8d22790d208f66a6c90541fe2025a57d072adcd956bed2aeea56f0e47fee7342,sha256:0933be07a0250d1d777324607217c335585b2c4b1e2823a666006bf729c1b00a,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:3592106f0e67eeaea9f4688d62231f454c1a21d86b68682397d8cb892dcfe41e,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:acb28393e47ddb4105e6b7d3be882f3d604caac332f5e0899b4f1b770f9e980d
CHARPACKET_790DADAEE82BC0F091FDF903D84B04D8,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV434AUTHORITY_3CC88C0A_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_34/SAEDV434Authority.mqh,sha256:55f4d9dfd032edec57dcd9acdcfa6682aa15fff8f821390f37429c8814cc3366,sha256:d4c8f22829d7f597acf40ff16f92a7f734856fa4223bcbbd6a80f6992e80424e,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:eb3c935ec538c955d842fd01f2d4e2e9ab89b5c31de503c9de5cbdebcbdcf7fd,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:c6592d84fdd15f629a28c1408a9492404baa41f7cc33d37aba5ffdc07aead325
CHARPACKET_9707399D0503D310487B5F643A37A1A8,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV434BUDGET_2741E258_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_34/SAEDV434Budget.mqh,sha256:657d38534836bfbc662acbe8042def728990814a2c5ea0524d8fbd1a1519649a,sha256:3d481738535793713c0e7d0bf488da5595105bfb78ec4c0907584c9e597a47f1,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:c4bd832dbe0d940961f26efd3dd9c172d810ccf773453e77e34288cdbfcf441c,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:1dcfc5255360ed400a1610bec579c9e04216701eb9940e87e944a1bde271548c
CHARPACKET_14533E4C7B852A21301563D1B842986B,ENG_STRATEGY_FACTORY_PLATFORM_SAEDV434CERTIFICATE_FABEF36C_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/StrategyFactory/SAED/V4_34/SAEDV434Certificate.mqh,sha256:d3c5a0fcaa681753541a20b9d549c680e1bf872776a3851fb8fcafa2c31cd615,sha256:84b3cb219b87a7285e494a3c6d25b499604384aaa6238c0c0815df7e9dd3d721,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",6,sha256:b40b269e0ca77ff8942dbf6afd91826ec39368286da1ab33093a0f5a8944c746,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:e3e5e0241c9a1cd335fe1fd986ad48b1c7b0c7278fa43eb6a74069b86fd6bcfd
